customer_id,kyc_tier,home_region,registration_date
CUS0000571,tier_1,Basse,2023-11-22
CUS0000572,tier_1,Ibadan,2023-05-07
CUS0000573,tier_1,Farafenni,2024-04-25
CUS0000574,tier_2,Brikama,2023-05-28
CUS0000575,tier_3,Ibadan,2023-09-08
CUS0000576,tier_3,Ibadan,2023-01-11
CUS0000577,tier_1,Farafenni,2024-07-27
CUS0000578,tier_1,Kanifing,2023-06-24
CUS0000579,tier_2,Kanifing,2022-12-31
CUS0000580,tier_2,Farafenni,2025-09-17
CUS0000581,tier_1,Port Harcourt,2025-10-12
CUS0000582,tier_2,Farafenni,2022-11-13
CUS0000583,tier_1,Farafenni,2024-02-19
CUS0000584,tier_1,Banjul,2024-10-24
CUS0000585,tier_3,Kanifing,2023-04-26
CUS0000586,tier_3,Port Harcourt,2024-11-08
CUS0000587,tier_1,Farafenni,2022-11-27
CUS0000588,tier_1,Basse,2023-11-13
CUS0000589,tier_1,Lagos,2024-04-09
CUS0000590,tier_1,Ibadan,2023-03-19
CUS0000591,tier_1,Kano,2024-03-16
CUS0000592,tier_3,Lagos,2024-03-31
CUS0000593,tier_1,Port Harcourt,2024-10-04
CUS0000594,tier_2,Banjul,2024-07-15
CUS0000595,tier_2,Port Harcourt,2022-10-02
CUS0000596,tier_2,Basse,2025-02-22
CUS0000597,tier_1,Farafenni,2023-11-15
CUS0000598,tier_2,Farafenni,2023-03-15
CUS0000599,tier_2,Lagos,2024-07-22
CUS0000600,tier_2,Kano,2023-04-02
CUS0000601,tier_1,Lagos,2025-01-19
CUS0000602,tier_1,Ibadan,2023-04-06
CUS0000603,tier_1,Ibadan,2025-09-02
CUS0000604,tier_1,Kanifing,2025-09-23
CUS0000605,tier_2,Abuja,2025-03-25
CUS0000606,tier_2,Farafenni,2025-08-14
CUS0000607,tier_2,Banjul,2024-10-10
CUS0000608,tier_1,Lagos,2025-08-30
CUS0000609,tier_2,Port Harcourt,2023-04-17
CUS0000610,tier_2,Banjul,2025-12-18
CUS0000611,tier_1,Abuja,2025-12-07
CUS0000612,tier_1,Basse,2022-12-30
CUS0000613,tier_3,Banjul,2023-03-09
CUS0000614,tier_2,Abuja,2024-12-29
CUS0000615,tier_1,Kanifing,2023-01-23
CUS0000616,tier_1,Farafenni,2023-01-18
CUS0000617,tier_1,Lagos,2024-07-02
CUS0000618,tier_2,Kanifing,2023-11-28
CUS0000619,tier_3,Kano,2022-10-31
CUS0000620,tier_1,Farafenni,2024-04-26
CUS0000621,tier_2,Kanifing,2025-10-28
CUS0000622,tier_1,Abuja,2023-11-20
CUS0000623,tier_2,Banjul,2025-12-12
CUS0000624,tier_2,Kanifing,2023-03-14
CUS0000625,tier_2,Lagos,2022-10-30
CUS0000626,tier_3,Kanifing,2023-01-15
CUS0000627,tier_3,Farafenni,2024-10-25
CUS0000628,tier_3,Port Harcourt,2023-05-03
CUS0000629,tier_1,Kanifing,2024-06-05
CUS0000630,tier_2,Port Harcourt,2025-10-25
CUS0000631,tier_1,Lagos,2025-11-29
CUS0000632,tier_3,Port Harcourt,2025-03-11
CUS0000633,tier_2,Abuja,2025-07-27
CUS0000634,tier_1,Port Harcourt,2024-08-26
CUS0000635,tier_2,Abuja,2022-12-20
CUS0000636,tier_1,Brikama,2025-07-24
CUS0000637,tier_1,Lagos,2025-09-13
CUS0000638,tier_1,Farafenni,2025-07-29
CUS0000639,tier_1,Port Harcourt,2023-10-11
CUS0000640,tier_3,Lagos,2025-11-01
CUS0000641,tier_2,Kano,2023-04-02
CUS0000642,tier_1,Ibadan,2023-11-24
CUS0000643,tier_1,Port Harcourt,2023-11-14
CUS0000644,tier_1,Port Harcourt,2024-05-06
CUS0000645,tier_2,Kanifing,2025-07-16
CUS0000646,tier_1,Abuja,2025-02-19
CUS0000647,tier_2,Lagos,2023-12-24
CUS0000648,tier_1,Banjul,2024-04-09
CUS0000649,tier_1,Basse,2025-06-05
CUS0000650,tier_1,Brikama,2023-08-02
CUS0000651,tier_1,Ibadan,2023-02-16
CUS0000652,tier_1,Banjul,2025-07-01
CUS0000653,tier_1,Kanifing,2024-03-07
CUS0000654,tier_2,Banjul,2024-05-13
CUS0000655,tier_1,Kanifing,2022-11-12
CUS0000656,tier_3,Farafenni,2022-10-17
CUS0000657,tier_1,Abuja,2025-01-18
CUS0000658,tier_1,Basse,2024-06-30
CUS0000659,tier_1,Kanifing,2025-01-23
CUS0000660,tier_1,Abuja,2024-04-27
CUS0000661,tier_1,Kanifing,2023-12-23
CUS0000662,tier_1,Farafenni,2023-03-22
CUS0000663,tier_2,Farafenni,2023-06-08
CUS0000664,tier_1,Basse,2025-12-18
CUS0000665,tier_3,Lagos,2023-11-14
CUS0000666,tier_2,Lagos,2023-07-14
CUS0000667,tier_1,Port Harcourt,2025-03-28
CUS0000668,tier_1,Port Harcourt,2024-11-15
CUS0000669,tier_1,Brikama,2023-10-08
CUS0000670,tier_3,Basse,2023-04-01
CUS0000671,tier_3,Farafenni,2024-03-04
CUS0000672,tier_1,Abuja,2023-12-15
CUS0000673,tier_1,Port Harcourt,2024-11-17
CUS0000674,tier_2,Ibadan,2024-12-28
CUS0000675,tier_2,Ibadan,2025-11-06
CUS0000676,tier_3,Kano,2024-10-28
CUS0000677,tier_1,Basse,2025-08-12
CUS0000678,tier_2,Abuja,2023-03-15
CUS0000679,tier_1,Basse,2024-08-23
CUS0000680,tier_1,Brikama,2023-08-18
CUS0000681,tier_2,Kanifing,2023-06-26
CUS0000682,tier_3,Kano,2022-09-26
CUS0000683,tier_1,Ibadan,2023-08-28
CUS0000684,tier_1,Lagos,2022-12-28
CUS0000685,tier_2,Kanifing,2025-05-22
CUS0000686,tier_2,Lagos,2025-01-25
CUS0000687,tier_2,Banjul,2022-11-04
CUS0000688,tier_3,Abuja,2024-02-21
CUS0000689,tier_3,Abuja,2025-05-29
CUS0000690,tier_1,Basse,2024-10-03
CUS0000691,tier_1,Ibadan,2022-11-15
CUS0000692,tier_2,Port Harcourt,2024-10-05
CUS0000693,tier_1,Abuja,2023-05-28
CUS0000694,tier_2,Port Harcourt,2023-03-13
CUS0000695,tier_1,Banjul,2023-04-18
CUS0000696,tier_1,Abuja,2025-07-09
CUS0000697,tier_1,Brikama,2024-01-18
CUS0000698,tier_1,Kano,2024-11-03
CUS0000699,tier_1,Lagos,2023-05-01
CUS0000700,tier_1,Kano,2024-03-18
CUS0000701,tier_1,Banjul,2025-05-10
CUS0000702,tier_1,Lagos,2025-05-22
CUS0000703,tier_2,Brikama,2024-08-19
CUS0000704,tier_1,Ibadan,2025-02-07
CUS0000705,tier_1,Abuja,2023-05-30
CUS0000706,tier_1,Abuja,2024-12-19
CUS0000707,tier_1,Abuja,2023-10-13
CUS0000708,tier_1,Port Harcourt,2024-11-22
CUS0000709,tier_1,Abuja,2023-10-27
CUS0000710,tier_1,Farafenni,2024-11-05
CUS0000711,tier_1,Kanifing,2022-10-06
CUS0000712,tier_1,Ibadan,2024-12-14
CUS0000713,tier_1,Farafenni,2023-06-08
CUS0000714,tier_1,Kano,2023-01-16
CUS0000715,tier_3,Lagos,2023-10-28
CUS0000716,tier_2,Port Harcourt,2025-05-12
CUS0000717,tier_1,Kano,2025-01-12
CUS0000718,tier_2,Basse,2025-07-11
CUS0000719,tier_2,Lagos,2025-05-04
CUS0000720,tier_1,Kanifing,2024-12-22
CUS0000721,tier_1,Brikama,2023-02-19
CUS0000722,tier_1,Port Harcourt,2025-03-24
CUS0000723,tier_2,Abuja,2024-12-16
CUS0000724,tier_1,Ibadan,2025-01-11
CUS0000725,tier_2,Kano,2024-05-19
CUS0000726,tier_1,Lagos,2023-06-22
CUS0000727,tier_2,Lagos,2025-12-12
CUS0000728,tier_1,Farafenni,2023-11-06
CUS0000729,tier_3,Ibadan,2023-03-24
CUS0000730,tier_1,Kano,2023-09-02
CUS0000731,tier_2,Kano,2023-04-06
CUS0000732,tier_1,Port Harcourt,2025-10-29
CUS0000733,tier_2,Farafenni,2024-05-12
CUS0000734,tier_1,Farafenni,2022-12-26
CUS0000735,tier_1,Kano,2022-10-30
CUS0000736,tier_2,Kano,2022-12-02
CUS0000737,tier_1,Port Harcourt,2025-05-12
CUS0000738,tier_1,Ibadan,2023-12-11
CUS0000739,tier_1,Banjul,2023-07-12
CUS0000740,tier_1,Abuja,2025-06-05
CUS0000741,tier_2,Farafenni,2024-05-01
CUS0000742,tier_2,Banjul,2023-06-24
CUS0000743,tier_1,Kanifing,2023-07-16
CUS0000744,tier_2,Kanifing,2024-09-02
CUS0000745,tier_1,Port Harcourt,2024-01-13
CUS0000746,tier_2,Port Harcourt,2023-08-08
CUS0000747,tier_1,Brikama,2024-11-03
CUS0000748,tier_2,Banjul,2022-10-21
CUS0000749,tier_1,Basse,2022-12-24
CUS0000750,tier_1,Basse,2024-05-18
CUS0000751,tier_2,Ibadan,2025-06-19
CUS0000752,tier_1,Abuja,2025-09-01
CUS0000753,tier_3,Brikama,2025-04-04
CUS0000754,tier_1,Lagos,2024-08-12
CUS0000755,tier_2,Abuja,2023-04-04
CUS0000756,tier_1,Basse,2023-09-05
CUS0000757,tier_1,Kanifing,2025-06-24
CUS0000758,tier_1,Basse,2023-12-07
CUS0000759,tier_1,Kano,2024-03-01
CUS0000760,tier_2,Kanifing,2023-06-07
CUS0000761,tier_2,Lagos,2025-08-24
CUS0000762,tier_2,Abuja,2024-10-11
CUS0000763,tier_3,Farafenni,2023-03-24
CUS0000764,tier_1,Basse,2024-02-09
CUS0000765,tier_1,Brikama,2022-10-29
CUS0000766,tier_2,Lagos,2025-09-23
CUS0000767,tier_1,Kano,2025-11-28
CUS0000768,tier_1,Brikama,2023-07-12
CUS0000769,tier_1,Abuja,2024-11-12
CUS0000770,tier_3,Brikama,2024-04-22
CUS0000771,tier_1,Basse,2025-06-23
CUS0000772,tier_2,Basse,2025-07-16
CUS0000773,tier_1,Brikama,2025-09-16
CUS0000774,tier_1,Basse,2024-09-08
CUS0000775,tier_1,Kanifing,2025-06-20
CUS0000776,tier_1,Kano,2025-07-25
CUS0000777,tier_1,Farafenni,2023-02-02
CUS0000778,tier_2,Banjul,2025-12-15
CUS0000779,tier_2,Kanifing,2023-08-20
CUS0000780,tier_2,Kano,2025-08-08
CUS0000781,tier_1,Kanifing,2025-06-05
CUS0000782,tier_1,Lagos,2024-04-28
CUS0000783,tier_1,Brikama,2025-03-14
CUS0000784,tier_1,Port Harcourt,2025-12-14
CUS0000785,tier_2,Brikama,2023-07-14
CUS0000786,tier_1,Farafenni,2025-02-24
CUS0000787,tier_3,Port Harcourt,2023-07-09
CUS0000788,tier_2,Kanifing,2025-06-09
CUS0000789,tier_1,Kanifing,2023-11-06
CUS0000790,tier_1,Abuja,2024-03-27
CUS0000791,tier_2,Farafenni,2024-06-12
CUS0000792,tier_2,Farafenni,2022-11-24
CUS0000793,tier_2,Port Harcourt,2024-05-27
CUS0000794,tier_2,Banjul,2024-04-23
CUS0000795,tier_1,Port Harcourt,2023-02-22
CUS0000796,tier_1,Abuja,2024-05-05
CUS0000797,tier_2,Farafenni,2023-03-24
CUS0000798,tier_1,Farafenni,2023-03-14
CUS0000799,tier_2,Kanifing,2023-01-15
CUS0000800,tier_2,Banjul,2023-12-23
CUS0000801,tier_3,Brikama,2023-10-31
CUS0000802,tier_2,Port Harcourt,2023-08-23
CUS0000803,tier_1,Brikama,2023-05-12
CUS0000804,tier_3,Kanifing,2025-11-27
CUS0000805,tier_2,Banjul,2024-07-13
CUS0000806,tier_1,Banjul,2023-10-08
CUS0000807,tier_1,Ibadan,2023-09-03
CUS0000808,tier_1,Abuja,2025-07-16
CUS0000809,tier_2,Ibadan,2025-02-22
CUS0000810,tier_1,Basse,2025-07-23
CUS0000811,tier_1,Farafenni,2025-02-16
CUS0000812,tier_1,Abuja,2025-08-18
CUS0000813,tier_1,Abuja,2024-08-30
CUS0000814,tier_1,Kanifing,2023-07-26
CUS0000815,tier_1,Port Harcourt,2025-09-10
CUS0000816,tier_1,Brikama,2025-05-01
CUS0000817,tier_1,Brikama,2025-12-08
CUS0000818,tier_1,Lagos,2023-01-25
CUS0000819,tier_1,Basse,2025-01-24
CUS0000820,tier_1,Basse,2025-05-04
CUS0000821,tier_2,Banjul,2024-02-14
CUS0000822,tier_2,Basse,2023-01-24
CUS0000823,tier_1,Port Harcourt,2025-07-27
CUS0000824,tier_1,Ibadan,2023-12-25
CUS0000825,tier_1,Port Harcourt,2025-01-24
CUS0000826,tier_1,Basse,2025-06-04
CUS0000827,tier_2,Kanifing,2024-09-20
CUS0000828,tier_2,Banjul,2025-10-02
CUS0000829,tier_2,Banjul,2024-08-18
CUS0000830,tier_1,Lagos,2023-11-08
CUS0000831,tier_3,Brikama,2025-10-20
CUS0000832,tier_2,Abuja,2024-09-28
CUS0000833,tier_1,Abuja,2024-03-16
CUS0000834,tier_1,Kanifing,2022-10-18
CUS0000835,tier_1,Ibadan,2025-09-15
CUS0000836,tier_1,Ibadan,2025-09-28
CUS0000837,tier_3,Kanifing,2023-05-24
CUS0000838,tier_2,Basse,2024-03-01
CUS0000839,tier_1,Kano,2025-12-15
CUS0000840,tier_1,Basse,2022-11-03
CUS0000841,tier_2,Port Harcourt,2024-08-22
CUS0000842,tier_1,Port Harcourt,2023-03-27
CUS0000843,tier_3,Farafenni,2022-12-08
CUS0000844,tier_2,Farafenni,2025-02-26
CUS0000845,tier_1,Abuja,2025-11-13
CUS0000846,tier_1,Lagos,2025-12-12
CUS0000847,tier_3,Banjul,2023-11-22
CUS0000848,tier_2,Basse,2025-06-02
CUS0000849,tier_1,Farafenni,2023-08-25
CUS0000850,tier_1,Banjul,2025-03-15
CUS0000851,tier_2,Kanifing,2025-10-03
CUS0000852,tier_3,Ibadan,2023-09-08
CUS0000853,tier_2,Lagos,2023-06-07
CUS0000854,tier_3,Kanifing,2022-09-29
CUS0000855,tier_1,Brikama,2023-10-16
CUS0000856,tier_1,Port Harcourt,2025-08-26
CUS0000857,tier_1,Brikama,2024-09-03
CUS0000858,tier_1,Lagos,2023-10-19
CUS0000859,tier_2,Lagos,2024-03-20
CUS0000860,tier_1,Farafenni,2025-08-01
CUS0000861,tier_3,Brikama,2022-09-21
CUS0000862,tier_1,Kanifing,2025-01-29
CUS0000863,tier_1,Lagos,2023-09-21
CUS0000864,tier_1,Lagos,2024-11-01
CUS0000865,tier_1,Kano,2024-07-07
CUS0000866,tier_2,Kanifing,2025-02-12
CUS0000867,tier_2,Basse,2025-10-10
CUS0000868,tier_1,Lagos,2025-03-03
CUS0000869,tier_1,Farafenni,2024-01-03
CUS0000870,tier_1,Banjul,2024-04-28
CUS0000871,tier_1,Brikama,2025-10-29
CUS0000872,tier_3,Kano,2022-11-19
CUS0000873,tier_2,Farafenni,2025-06-21
CUS0000874,tier_1,Brikama,2025-04-27
CUS0000875,tier_1,Farafenni,2025-04-08
CUS0000876,tier_1,Abuja,2023-11-30
CUS0000877,tier_2,Kanifing,2022-09-26
CUS0000878,tier_2,Kanifing,2025-11-17
CUS0000879,tier_3,Farafenni,2023-07-07
CUS0000880,tier_2,Kanifing,2024-02-21
CUS0000881,tier_1,Kano,2025-09-19
CUS0000882,tier_1,Port Harcourt,2023-07-28
CUS0000883,tier_2,Abuja,2023-03-21
CUS0000884,tier_1,Abuja,2025-01-12
CUS0000885,tier_1,Brikama,2024-06-16
CUS0000886,tier_1,Brikama,2025-10-22
CUS0000887,tier_2,Port Harcourt,2024-08-15
CUS0000888,tier_2,Kano,2023-09-10
CUS0000889,tier_2,Kano,2025-08-29
CUS0000890,tier_1,Abuja,2025-03-25
CUS0000891,tier_1,Ibadan,2024-08-08
CUS0000892,tier_2,Ibadan,2025-11-22
CUS0000893,tier_3,Lagos,2023-04-24
CUS0000894,tier_1,Kano,2024-01-27
CUS0000895,tier_3,Ibadan,2024-03-13
CUS0000896,tier_1,Brikama,2025-11-08
CUS0000897,tier_1,Farafenni,2025-11-01
CUS0000898,tier_2,Basse,2025-09-03
CUS0000899,tier_2,Kano,2023-01-12
CUS0000900,tier_1,Port Harcourt,2024-09-11
CUS0000901,tier_3,Kanifing,2024-08-11
CUS0000902,tier_2,Basse,2023-01-04
CUS0000903,tier_2,Banjul,2024-10-08
CUS0000904,tier_2,Abuja,2024-01-05
CUS0000905,tier_3,Brikama,2025-01-05
CUS0000906,tier_1,Lagos,2023-12-28
CUS0000907,tier_3,Banjul,2024-01-11
CUS0000908,tier_3,Port Harcourt,2025-03-15
CUS0000909,tier_2,Farafenni,2023-03-29
CUS0000910,tier_1,Brikama,2023-04-02
CUS0000911,tier_1,Banjul,2024-09-11
CUS0000912,tier_2,Banjul,2023-01-18
CUS0000913,tier_1,Lagos,2024-11-14
CUS0000914,tier_2,Lagos,2025-01-02
CUS0000915,tier_3,Lagos,2025-09-01
CUS0000916,tier_1,Port Harcourt,2025-03-16
CUS0000917,tier_2,Ibadan,2023-12-15
CUS0000918,tier_3,Lagos,2023-10-13
CUS0000919,tier_2,Lagos,2024-04-22
CUS0000920,tier_1,Brikama,2023-07-21
CUS0000921,tier_2,Kano,2024-03-22
CUS0000922,tier_1,Ibadan,2024-01-01
CUS0000923,tier_1,Port Harcourt,2025-01-06
CUS0000924,tier_1,Basse,2025-04-15
CUS0000925,tier_1,Banjul,2022-10-15
CUS0000926,tier_1,Port Harcourt,2025-10-26
CUS0000927,tier_1,Lagos,2024-10-05
CUS0000928,tier_2,Kanifing,2023-03-21
CUS0000929,tier_1,Kanifing,2024-08-31
CUS0000930,tier_1,Lagos,2025-01-22
CUS0000931,tier_2,Kanifing,2024-02-13
CUS0000932,tier_1,Basse,2024-10-28
CUS0000933,tier_1,Kanifing,2024-01-14
CUS0000934,tier_1,Kanifing,2025-12-29
CUS0000935,tier_1,Kano,2023-08-25
CUS0000936,tier_3,Abuja,2023-03-28
CUS0000937,tier_2,Lagos,2022-12-09
CUS0000938,tier_1,Kano,2022-10-05
CUS0000939,tier_2,Farafenni,2025-02-01
CUS0000940,tier_1,Banjul,2024-05-07
CUS0000941,tier_1,Basse,2025-05-31
CUS0000942,tier_1,Brikama,2023-11-24
CUS0000943,tier_1,Kanifing,2022-12-07
CUS0000944,tier_3,Kanifing,2024-02-08
CUS0000945,tier_2,Port Harcourt,2023-04-18
CUS0000946,tier_2,Abuja,2025-01-28
CUS0000947,tier_2,Abuja,2025-02-13
CUS0000948,tier_1,Lagos,2024-11-06
CUS0000949,tier_3,Abuja,2022-11-23
CUS0000950,tier_2,Ibadan,2024-07-06
CUS0000951,tier_2,Basse,2024-09-01
CUS0000952,tier_1,Abuja,2022-10-18
CUS0000953,tier_1,Kano,2025-02-20
CUS0000954,tier_1,Banjul,2023-08-09
CUS0000955,tier_1,Port Harcourt,2023-04-23
CUS0000956,tier_1,Banjul,2024-11-03
CUS0000957,tier_1,Basse,2025-07-17
CUS0000958,tier_1,Kanifing,2024-04-09
CUS0000959,tier_2,Kano,2023-04-05
CUS0000960,tier_2,Basse,2025-06-28
CUS0000961,tier_2,Abuja,2024-12-18
CUS0000962,tier_1,Abuja,2023-12-06
CUS0000963,tier_1,Banjul,2024-07-10
CUS0000964,tier_1,Basse,2024-09-24
CUS0000965,tier_2,Port Harcourt,2025-08-27
CUS0000966,tier_1,Kanifing,2025-07-09
CUS0000967,tier_2,Ibadan,2023-09-06
CUS0000968,tier_3,Port Harcourt,2024-09-22
CUS0000969,tier_2,Abuja,2023-01-26
CUS0000970,tier_1,Ibadan,2023-05-04
CUS0000971,tier_2,Farafenni,2023-05-01
CUS0000972,tier_1,Abuja,2025-10-21
CUS0000973,tier_1,Ibadan,2022-10-18
CUS0000974,tier_2,Port Harcourt,2025-03-05
CUS0000975,tier_1,Kano,2025-01-11
CUS0000976,tier_3,Brikama,2024-10-24
CUS0000977,tier_2,Brikama,2025-10-05
CUS0000978,tier_1,Abuja,2024-11-13
CUS0000979,tier_3,Brikama,2024-07-21
CUS0000980,tier_1,Kanifing,2025-07-06
CUS0000981,tier_1,Abuja,2022-11-27
CUS0000982,tier_1,Basse,2023-02-01
CUS0000983,tier_1,Banjul,2023-01-26
CUS0000984,tier_2,Kanifing,2023-09-05
CUS0000985,tier_1,Port Harcourt,2022-09-25
CUS0000986,tier_2,Kanifing,2025-05-29
CUS0000987,tier_2,Kanifing,2024-05-25
CUS0000988,tier_2,Lagos,2023-09-12
CUS0000989,tier_1,Kano,2022-10-17
CUS0000990,tier_2,Banjul,2025-01-13
CUS0000991,tier_1,Brikama,2023-10-01
CUS0000992,tier_1,Lagos,2024-09-01
CUS0000993,tier_1,Kano,2024-06-29
CUS0000994,tier_2,Banjul,2024-02-09
CUS0000995,tier_2,Basse,2024-04-04
CUS0000996,tier_1,Kano,2025-06-13
CUS0000997,tier_3,Farafenni,2025-03-31
CUS0000998,tier_1,Kano,2024-03-14
CUS0000999,tier_1,Abuja,2025-07-02
CUS0001000,tier_1,Farafenni,2023-09-20
CUS0001001,tier_2,Ibadan,2023-11-27
CUS0001002,tier_2,Ibadan,2025-02-09
CUS0001003,tier_1,Ibadan,2023-09-27
CUS0001004,tier_1,Ibadan,2022-10-24
CUS0001005,tier_1,Farafenni,2024-11-15
CUS0001006,tier_2,Farafenni,2025-10-25
CUS0001007,tier_1,Lagos,2024-11-19
CUS0001008,tier_1,Kano,2023-03-03
CUS0001009,tier_1,Kanifing,2025-10-30
CUS0001010,tier_1,Kano,2023-07-02
CUS0001011,tier_1,Kano,2022-11-28
CUS0001012,tier_1,Brikama,2024-07-20
CUS0001013,tier_2,Kanifing,2024-05-27
CUS0001014,tier_1,Banjul,2025-02-01
CUS0001015,tier_2,Farafenni,2024-10-04
CUS0001016,tier_2,Farafenni,2024-06-28
CUS0001017,tier_2,Ibadan,2025-11-20
CUS0001018,tier_2,Banjul,2023-05-06
CUS0001019,tier_3,Brikama,2025-12-14
CUS0001020,tier_1,Port Harcourt,2024-04-15
CUS0001021,tier_2,Basse,2023-08-17
CUS0001022,tier_2,Lagos,2023-06-05
CUS0001023,tier_1,Kano,2024-04-22
CUS0001024,tier_2,Port Harcourt,2023-10-10
CUS0001025,tier_2,Banjul,2023-02-18
CUS0001026,tier_3,Lagos,2022-11-08
CUS0001027,tier_2,Port Harcourt,2024-06-01
CUS0001028,tier_1,Kanifing,2023-04-20
CUS0001029,tier_1,Basse,2024-03-06
CUS0001030,tier_2,Basse,2024-04-29
CUS0001031,tier_1,Ibadan,2024-08-26
CUS0001032,tier_2,Port Harcourt,2023-09-26
CUS0001033,tier_2,Brikama,2025-11-09
CUS0001034,tier_2,Basse,2024-07-18
CUS0001035,tier_3,Abuja,2023-10-28
CUS0001036,tier_2,Port Harcourt,2022-10-17
CUS0001037,tier_2,Lagos,2024-10-02
CUS0001038,tier_2,Kano,2023-12-28
CUS0001039,tier_1,Brikama,2022-11-14
CUS0001040,tier_1,Kanifing,2023-05-12
CUS0001041,tier_1,Basse,2022-11-13
CUS0001042,tier_2,Brikama,2024-02-13
CUS0001043,tier_2,Farafenni,2024-01-04
CUS0001044,tier_1,Basse,2023-08-23
CUS0001045,tier_2,Lagos,2023-12-01
CUS0001046,tier_1,Basse,2023-05-27
CUS0001047,tier_2,Kano,2025-09-13
CUS0001048,tier_2,Port Harcourt,2022-09-30
CUS0001049,tier_3,Kanifing,2023-05-09
CUS0001050,tier_2,Ibadan,2025-04-30
CUS0001051,tier_2,Abuja,2023-01-11
CUS0001052,tier_1,Banjul,2025-02-26
CUS0001053,tier_1,Farafenni,2024-01-30
CUS0001054,tier_1,Port Harcourt,2023-06-08
CUS0001055,tier_1,Brikama,2025-07-19
CUS0001056,tier_1,Brikama,2024-03-30
CUS0001057,tier_2,Banjul,2023-06-20
CUS0001058,tier_1,Brikama,2022-10-08
CUS0001059,tier_2,Kano,2025-07-04
CUS0001060,tier_1,Abuja,2023-08-05
CUS0001061,tier_1,Kano,2023-11-07
CUS0001062,tier_1,Ibadan,2024-11-18
CUS0001063,tier_2,Banjul,2024-03-12
CUS0001064,tier_2,Ibadan,2024-12-06
CUS0001065,tier_1,Banjul,2024-08-09
CUS0001066,tier_1,Lagos,2024-04-01
CUS0001067,tier_1,Abuja,2023-03-07
CUS0001068,tier_2,Brikama,2025-08-20
CUS0001069,tier_2,Basse,2024-05-15
CUS0001070,tier_1,Ibadan,2023-01-23
CUS0001071,tier_1,Brikama,2024-01-30
CUS0001072,tier_3,Kano,2023-12-27
CUS0001073,tier_2,Brikama,2023-09-27
CUS0001074,tier_1,Farafenni,2025-04-07
CUS0001075,tier_1,Banjul,2023-03-04
CUS0001076,tier_1,Lagos,2025-10-16
CUS0001077,tier_1,Basse,2023-01-01
CUS0001078,tier_2,Port Harcourt,2025-09-24
CUS0001079,tier_2,Banjul,2025-09-24
CUS0001080,tier_2,Abuja,2023-07-06
CUS0001081,tier_1,Ibadan,2024-08-01
CUS0001082,tier_1,Brikama,2024-11-06
CUS0001083,tier_2,Banjul,2024-04-24
CUS0001084,tier_1,Kanifing,2023-01-31
CUS0001085,tier_1,Port Harcourt,2025-03-26
CUS0001086,tier_1,Kanifing,2023-02-18
CUS0001087,tier_2,Kanifing,2024-06-01
CUS0001088,tier_1,Kanifing,2023-03-18
CUS0001089,tier_1,Farafenni,2024-07-11
CUS0001090,tier_2,Farafenni,2023-12-29
CUS0001091,tier_2,Basse,2025-02-06
CUS0001092,tier_1,Kano,2024-11-01
CUS0001093,tier_2,Kano,2024-02-23
CUS0001094,tier_1,Banjul,2025-07-02
CUS0001095,tier_3,Port Harcourt,2023-03-26
CUS0001096,tier_1,Kanifing,2023-02-18
CUS0001097,tier_1,Kanifing,2024-07-25
CUS0001098,tier_2,Kano,2024-05-04
CUS0001099,tier_1,Banjul,2025-06-10
CUS0001100,tier_2,Banjul,2024-05-15
CUS0001101,tier_1,Lagos,2023-08-12
CUS0001102,tier_2,Kanifing,2025-09-29
CUS0001103,tier_1,Brikama,2025-01-16
CUS0001104,tier_1,Kano,2024-06-30
CUS0001105,tier_2,Kanifing,2023-11-29
CUS0001106,tier_2,Brikama,2025-05-12
CUS0001107,tier_1,Kano,2024-06-23
CUS0001108,tier_2,Kano,2023-08-21
CUS0001109,tier_2,Brikama,2025-05-14
CUS0001110,tier_1,Banjul,2025-02-08
CUS0001111,tier_1,Port Harcourt,2023-04-18
CUS0001112,tier_2,Kano,2024-12-25
CUS0001113,tier_2,Lagos,2025-11-02
CUS0001114,tier_2,Brikama,2023-04-17
CUS0001115,tier_3,Kanifing,2023-09-11
CUS0001116,tier_1,Kanifing,2024-07-14
CUS0001117,tier_2,Banjul,2023-01-22
CUS0001118,tier_2,Port Harcourt,2022-10-31
CUS0001119,tier_1,Lagos,2023-02-02
CUS0001120,tier_1,Port Harcourt,2025-06-19
CUS0001121,tier_1,Farafenni,2023-04-20
CUS0001122,tier_1,Abuja,2025-03-02
CUS0001123,tier_2,Ibadan,2025-09-11
CUS0001124,tier_1,Brikama,2023-03-02
CUS0001125,tier_2,Kano,2025-01-27
CUS0001126,tier_1,Kano,2024-03-15
CUS0001127,tier_1,Basse,2025-09-19
CUS0001128,tier_1,Ibadan,2023-11-17
CUS0001129,tier_1,Farafenni,2025-07-23
CUS0001130,tier_1,Port Harcourt,2023-06-28
CUS0001131,tier_1,Kano,2023-06-30
CUS0001132,tier_1,Kano,2025-11-25
CUS0001133,tier_1,Abuja,2025-10-19
CUS0001134,tier_2,Banjul,2025-06-28
CUS0001135,tier_2,Port Harcourt,2024-04-17
CUS0001136,tier_2,Ibadan,2024-11-03
CUS0001137,tier_2,Kano,2024-02-02
CUS0001138,tier_1,Banjul,2024-10-01
CUS0001139,tier_2,Lagos,2022-11-10
CUS0001140,tier_2,Port Harcourt,2023-05-08
CUS0001141,tier_2,Lagos,2023-06-19
